MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,temperature,relHumidity,ratePerVehicle
moves_anywhere,1,2025,0,0,0,361090,115,2,32,30,,2,0,50.64447784423828,66.76747131347656,3.5241646401118487e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,31,41,,2,0,50.64447784423828,66.76747131347656,1.9871456515829777e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,31,30,,2,0,50.64447784423828,66.76747131347656,3.513644287522766e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,21,20,,2,0,50.64447784423828,66.76747131347656,2.602074346214067e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,61,47,,1,0,50.64447784423828,66.76747131347656,8.397564954520931e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,61,46,,1,0,50.64447784423828,66.76747131347656,1.9524842187479408e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,54,47,,1,0,50.64447784423828,66.76747131347656,1.6234562849604117e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,54,46,,1,0,50.64447784423828,66.76747131347656,9.481067309025093e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,54,42,,1,0,50.64447784423828,66.76747131347656,9.400098122114287e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,54,41,,1,0,50.64447784423828,66.76747131347656,1.6983934258973932e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,53,47,,1,0,50.64447784423828,66.76747131347656,1.5390881458188233e-08
moves_anywhere,1,2025,0,0,0,361090,115,2,53,46,,1,0,50.64447784423828,66.76747131347656,9.412159585053814e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,53,42,,1,0,50.64447784423828,66.76747131347656,1.469650783292309e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,53,41,,1,0,50.64447784423828,66.76747131347656,2.1506162184437017e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,52,47,,1,0,50.64447784423828,66.76747131347656,1.7928726947502582e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,52,46,,1,0,50.64447784423828,66.76747131347656,1.1919680673599942e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,52,42,,1,0,50.64447784423828,66.76747131347656,1.0748503882496152e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,52,41,,1,0,50.64447784423828,66.76747131347656,1.8184042005486845e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,51,47,,1,0,50.64447784423828,66.76747131347656,4.903602501826754e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,51,46,,1,0,50.64447784423828,66.76747131347656,2.4510629259566485e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,51,42,,1,0,50.64447784423828,66.76747131347656,3.023026096116155e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,51,41,,1,0,50.64447784423828,66.76747131347656,1.2223472900529941e-8
moves_anywhere,1,2025,0,0,0,361090,115,2,43,47,,1,0,50.64447784423828,66.76747131347656,1.3011759847358917e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,43,46,,1,0,50.64447784423828,66.76747131347656,3.19089423328478e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,43,42,,1,0,50.64447784423828,66.76747131347656,3.7259010809975734e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,43,41,,1,0,50.64447784423828,66.76747131347656,1.3011721478051186e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,42,47,,1,0,50.64447784423828,66.76747131347656,1.1196077593922382e-6
moves_anywhere,1,2025,0,0,0,361090,115,2,42,46,,1,0,50.64447784423828,66.76747131347656,9.810091796680354e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,42,42,,1,0,50.64447784423828,66.76747131347656,9.267266705137445e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,41,47,,1,0,50.64447784423828,66.76747131347656,9.830407634581206e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,41,46,,1,0,50.64447784423828,66.76747131347656,6.465728006332938e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,41,42,,1,0,50.64447784423828,66.76747131347656,7.936550900922157e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,32,41,,1,0,50.64447784423828,66.76747131347656,4.2194079696855624e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,32,30,,1,0,50.64447784423828,66.76747131347656,2.882545402371761e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,31,41,,1,0,50.64447784423828,66.76747131347656,3.7105331784914597e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,31,30,,1,0,50.64447784423828,66.76747131347656,2.447923179715872e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,21,20,,1,0,50.64447784423828,66.76747131347656,1.8394557343981432e-7
moves_anywhere,1,2025,0,0,0,361090,115,2,11,10,,1,0,50.64447784423828,66.76747131347656,1.5050629631474521e-9
moves_anywhere,1,2025,0,0,0,361090,112,91,62,49,,2,0,50.64447784423828,66.76747131347656,2.5613688947601077e-9
moves_anywhere,1,2025,0,0,0,361090,112,91,62,47,,2,0,50.64447784423828,66.76747131347656,1.737324284434294e-9
moves_anywhere,1,2025,0,0,0,361090,112,91,62,46,,2,0,50.64447784423828,66.76747131347656,1.835332663624456e-9
moves_anywhere,1,2025,0,0,0,361090,112,90,62,49,,2,0,50.64447784423828,66.76747131347656,3.150183758293679e-8
moves_anywhere,1,2025,0,0,0,361090,112,90,62,47,,2,0,50.64447784423828,66.76747131347656,1.3138314880478674e-9
moves_anywhere,1,2025,0,0,0,361090,112,90,62,46,,2,0,50.64447784423828,66.76747131347656,4.6215617444111956e-10
moves_anywhere,1,2025,0,0,0,361090,112,17,62,49,,2,0,50.64447784423828,66.76747131347656,2.135825544202774e-10
moves_anywhere,1,2025,0,0,0,361090,112,17,62,47,,2,0,50.64447784423828,66.76747131347656,1.0416412177249867e-10
moves_anywhere,1,2025,0,0,0,361090,112,17,62,46,,2,0,50.64447784423828,66.76747131347656,1.7507023608587247e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,32,30,,5,0,50.64447784423828,66.76747131347656,2.2830420220998349e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,31,30,,5,0,50.64447784423828,66.76747131347656,1.8283215297287825e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,21,20,,5,0,50.64447784423828,66.76747131347656,1.3103259277613688e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,61,47,,3,0,50.64447784423828,66.76747131347656,1.0037930486817004e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,54,47,,3,0,50.64447784423828,66.76747131347656,3.2745670619505063e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,53,47,,3,0,50.64447784423828,66.76747131347656,3.8380115752190136e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,52,47,,3,0,50.64447784423828,66.76747131347656,2.03385930319655e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,51,47,,3,0,50.64447784423828,66.76747131347656,1.9439871934423536e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,43,47,,3,0,50.64447784423828,66.76747131347656,2.1694952501150055e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,42,48,,3,0,50.64447784423828,66.76747131347656,2.067138682448899e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,41,47,,3,0,50.64447784423828,66.76747131347656,2.7533164637105756e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,62,49,,2,0,50.64447784423828,66.76747131347656,4.941385611800797e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,62,47,,2,0,50.64447784423828,66.76747131347656,2.6459852087157287e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,62,46,,2,0,50.64447784423828,66.76747131347656,7.715469374502959e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,61,49,,2,0,50.64447784423828,66.76747131347656,3.5208689297405726e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,61,47,,2,0,50.64447784423828,66.76747131347656,1.2209223632098087e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,61,46,,2,0,50.64447784423828,66.76747131347656,9.823212243631474e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,54,47,,2,0,50.64447784423828,66.76747131347656,3.194885467294739e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,54,46,,2,0,50.64447784423828,66.76747131347656,7.040543259506649e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,54,42,,2,0,50.64447784423828,66.76747131347656,7.864322526529577e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,54,41,,2,0,50.64447784423828,66.76747131347656,0
moves_anywhere,1,2025,0,0,0,361090,112,16,53,47,,2,0,50.64447784423828,66.76747131347656,8.078894220275856e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,53,46,,2,0,50.64447784423828,66.76747131347656,7.737581686484418e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,53,42,,2,0,50.64447784423828,66.76747131347656,4.1975675713068483e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,53,41,,2,0,50.64447784423828,66.76747131347656,1.4606370279945935e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,52,47,,2,0,50.64447784423828,66.76747131347656,3.644192503315935e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,52,46,,2,0,50.64447784423828,66.76747131347656,3.494200040421447e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,52,42,,2,0,50.64447784423828,66.76747131347656,2.5534496739254564e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,52,41,,2,0,50.64447784423828,66.76747131347656,4.6164810862947547e-10
moves_anywhere,1,2025,0,0,0,361090,112,16,51,47,,2,0,50.64447784423828,66.76747131347656,4.923319529837045e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,51,46,,2,0,50.64447784423828,66.76747131347656,5.510776723838262e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,51,42,,2,0,50.64447784423828,66.76747131347656,2.623793848854916e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,43,47,,2,0,50.64447784423828,66.76747131347656,5.473858699645007e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,43,46,,2,0,50.64447784423828,66.76747131347656,5.832850202835971e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,43,42,,2,0,50.64447784423828,66.76747131347656,9.475201956377077e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,43,41,,2,0,50.64447784423828,66.76747131347656,2.7701872795660165e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,42,48,,2,0,50.64447784423828,66.76747131347656,1.4794027114461983e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,42,46,,2,0,50.64447784423828,66.76747131347656,6.049117651230063e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,42,42,,2,0,50.64447784423828,66.76747131347656,1.099979662910755e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,41,47,,2,0,50.64447784423828,66.76747131347656,6.822580722598559e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,41,46,,2,0,50.64447784423828,66.76747131347656,1.3624576133963728e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,41,42,,2,0,50.64447784423828,66.76747131347656,1.8558308667593337e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,32,41,,2,0,50.64447784423828,66.76747131347656,4.8715680378563775e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,32,30,,2,0,50.64447784423828,66.76747131347656,5.566784579968953e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,31,41,,2,0,50.64447784423828,66.76747131347656,5.186949980640065e-9
moves_anywhere,1,2025,0,0,0,361090,112,16,31,30,,2,0,50.64447784423828,66.76747131347656,3.7996690593899984e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,21,20,,2,0,50.64447784423828,66.76747131347656,4.098864181401041e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,61,47,,1,0,50.64447784423828,66.76747131347656,6.074445479953283e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,61,46,,1,0,50.64447784423828,66.76747131347656,1.816500372342489e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,54,47,,1,0,50.64447784423828,66.76747131347656,1.1724276305358217e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,54,46,,1,0,50.64447784423828,66.76747131347656,6.954993381214081e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,54,42,,1,0,50.64447784423828,66.76747131347656,7.229925813589944e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,54,41,,1,0,50.64447784423828,66.76747131347656,1.2265502391528571e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,53,47,,1,0,50.64447784423828,66.76747131347656,1.1520580045498718e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,53,46,,1,0,50.64447784423828,66.76747131347656,6.965365884070707e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,53,42,,1,0,50.64447784423828,66.76747131347656,1.0627470459212418e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,53,41,,1,0,50.64447784423828,66.76747131347656,1.6574658090462435e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,52,47,,1,0,50.64447784423828,66.76747131347656,1.327369432146952e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,52,46,,1,0,50.64447784423828,66.76747131347656,8.630516958874068e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,52,42,,1,0,50.64447784423828,66.76747131347656,7.790205245328252e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,52,41,,1,0,50.64447784423828,66.76747131347656,1.3393363929026236e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,51,47,,1,0,50.64447784423828,66.76747131347656,3.541287441066743e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,51,46,,1,0,50.64447784423828,66.76747131347656,1.7779304073428648e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,51,42,,1,0,50.64447784423828,66.76747131347656,2.8124850004473956e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,51,41,,1,0,50.64447784423828,66.76747131347656,1.1372182306956802e-8
moves_anywhere,1,2025,0,0,0,361090,112,16,43,47,,1,0,50.64447784423828,66.76747131347656,1.2105543589768786e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,43,46,,1,0,50.64447784423828,66.76747131347656,2.327249859490621e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,43,42,,1,0,50.64447784423828,66.76747131347656,2.691065219551092e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,43,41,,1,0,50.64447784423828,66.76747131347656,1.2105516589144827e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,42,47,,1,0,50.64447784423828,66.76747131347656,8.085586387096555e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,42,46,,1,0,50.64447784423828,66.76747131347656,7.084683488756127e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,42,42,,1,0,50.64447784423828,66.76747131347656,6.69284872856224e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,41,47,,1,0,50.64447784423828,66.76747131347656,7.099337153704255e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,41,46,,1,0,50.64447784423828,66.76747131347656,4.6694401589775225e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,41,42,,1,0,50.64447784423828,66.76747131347656,5.736632147090859e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,32,41,,1,0,50.64447784423828,66.76747131347656,1.5053343815907283e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,32,30,,1,0,50.64447784423828,66.76747131347656,2.1512251180411113e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,31,41,,1,0,50.64447784423828,66.76747131347656,1.708667554112253e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,31,30,,1,0,50.64447784423828,66.76747131347656,1.7802103968733718e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,21,20,,1,0,50.64447784423828,66.76747131347656,1.3316046931777237e-7
moves_anywhere,1,2025,0,0,0,361090,112,16,11,10,,1,0,50.64447784423828,66.76747131347656,0
moves_anywhere,1,2025,0,0,0,361090,112,2,32,30,,5,0,50.64447784423828,66.76747131347656,2.8538028345792554e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,31,30,,5,0,50.64447784423828,66.76747131347656,2.2854119379189797e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,21,20,,5,0,50.64447784423828,66.76747131347656,1.6379022781620733e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,61,47,,3,0,50.64447784423828,66.76747131347656,1.2547413064112334e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,54,47,,3,0,50.64447784423828,66.76747131347656,4.0932087586043053e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,53,47,,3,0,50.64447784423828,66.76747131347656,4.797506747422631e-8
moves_anywhere,1,2025,0,0,0,361090,112,2,52,47,,3,0,50.64447784423828,66.76747131347656,2.542317645293224e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,51,47,,3,0,50.64447784423828,66.76747131347656,2.429978849249892e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,43,47,,3,0,50.64447784423828,66.76747131347656,2.711857121084904e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,42,48,,3,0,50.64447784423828,66.76747131347656,2.583919922471978e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,41,47,,3,0,50.64447784423828,66.76747131347656,3.441630553879804e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,62,49,,2,0,50.64447784423828,66.76747131347656,7.288198503374588e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,62,47,,2,0,50.64447784423828,66.76747131347656,6.014168434376188e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,62,46,,2,0,50.64447784423828,66.76747131347656,2.834025565334741e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,61,49,,2,0,50.64447784423828,66.76747131347656,5.193031938688364e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,61,47,,2,0,50.64447784423828,66.76747131347656,3.8590522422055074e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,61,46,,2,0,50.64447784423828,66.76747131347656,3.006605595601286e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,54,47,,2,0,50.64447784423828,66.76747131347656,5.421537707661628e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,54,46,,2,0,50.64447784423828,66.76747131347656,1.0618756505209603e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,54,42,,2,0,50.64447784423828,66.76747131347656,1.1787650464611943e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,54,41,,2,0,50.64447784423828,66.76747131347656,6.657742090965257e-8
moves_anywhere,1,2025,0,0,0,361090,112,2,53,47,,2,0,50.64447784423828,66.76747131347656,1.628482948490273e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,53,46,,2,0,50.64447784423828,66.76747131347656,1.4357112831930863e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,53,42,,2,0,50.64447784423828,66.76747131347656,1.0580614429045454e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,53,41,,2,0,50.64447784423828,66.76747131347656,1.0714620657381602e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,52,47,,2,0,50.64447784423828,66.76747131347656,7.843372031857143e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,52,46,,2,0,50.64447784423828,66.76747131347656,6.921504791534971e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,52,42,,2,0,50.64447784423828,66.76747131347656,6.110785761848092e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,52,41,,2,0,50.64447784423828,66.76747131347656,5.925556365582452e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,51,47,,2,0,50.64447784423828,66.76747131347656,9.123563700086379e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,51,46,,2,0,50.64447784423828,66.76747131347656,9.272566217077838e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,51,42,,2,0,50.64447784423828,66.76747131347656,3.869908482556639e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,43,47,,2,0,50.64447784423828,66.76747131347656,9.910093012877041e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,43,46,,2,0,50.64447784423828,66.76747131347656,9.767464916876634e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,43,42,,2,0,50.64447784423828,66.76747131347656,1.4873137388349278e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,43,41,,2,0,50.64447784423828,66.76747131347656,4.085830823896686e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,42,48,,2,0,50.64447784423828,66.76747131347656,7.385302751572453e-7
moves_anywhere,1,2025,0,0,0,361090,112,2,42,46,,2,0,50.64447784423828,66.76747131347656,1.164292143585044e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,42,42,,2,0,50.64447784423828,66.76747131347656,1.8020627976511605e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,41,47,,2,0,50.64447784423828,66.76747131347656,1.3966171081847278e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,41,46,,2,0,50.64447784423828,66.76747131347656,2.1868884232389973e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,41,42,,2,0,50.64447784423828,66.76747131347656,2.841521109075984e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,32,41,,2,0,50.64447784423828,66.76747131347656,2.369841013205587e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,32,30,,2,0,50.64447784423828,66.76747131347656,1.4902768270985689e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,31,41,,2,0,50.64447784423828,66.76747131347656,3.0860310289426707e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,31,30,,2,0,50.64447784423828,66.76747131347656,1.370815880363807e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,21,20,,2,0,50.64447784423828,66.76747131347656,9.008986125991214e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,61,47,,1,0,50.64447784423828,66.76747131347656,7.5930565799353644e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,61,46,,1,0,50.64447784423828,66.76747131347656,2.2706171876052395e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,54,47,,1,0,50.64447784423828,66.76747131347656,1.4655418453912716e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,54,46,,1,0,50.64447784423828,66.76747131347656,8.693755262356717e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,54,42,,1,0,50.64447784423828,66.76747131347656,9.037409654411022e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,54,41,,1,0,50.64447784423828,66.76747131347656,1.5331855820477358e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,53,47,,1,0,50.64447784423828,66.76747131347656,1.4400752661458682e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,53,46,,1,0,50.64447784423828,66.76747131347656,8.706722837814596e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,53,42,,1,0,50.64447784423828,66.76747131347656,1.3284337910590693e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,53,41,,1,0,50.64447784423828,66.76747131347656,2.0718321138701867e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,52,47,,1,0,50.64447784423828,66.76747131347656,1.6592084648436867e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,52,46,,1,0,50.64447784423828,66.76747131347656,1.078814675565809e-4
moves_anywhere,1,2025,0,0,0,361090,112,2,52,42,,1,0,50.64447784423828,66.76747131347656,9.737744403537363e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,52,41,,1,0,50.64447784423828,66.76747131347656,1.6741681974963285e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,51,47,,1,0,50.64447784423828,66.76747131347656,4.426602572493721e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,51,46,,1,0,50.64447784423828,66.76747131347656,2.2224110580282286e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,51,42,,1,0,50.64447784423828,66.76747131347656,3.5156062949681655e-6
moves_anywhere,1,2025,0,0,0,361090,112,2,51,41,,1,0,50.64447784423828,66.76747131347656,1.4215271448847489e-06
moves_anywhere,1,2025,0,0,0,361090,112,2,43,47,,1,0,50.64447784423828,66.76747131347656,1.5131943655433133e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,43,46,,1,0,50.64447784423828,66.76747131347656,2.9090509997331537e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,43,42,,1,0,50.64447784423828,66.76747131347656,3.3638145396253094e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,43,41,,1,0,50.64447784423828,66.76747131347656,1.5131889085751027e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,42,47,,1,0,50.64447784423828,66.76747131347656,1.0106975969392806e-4
moves_anywhere,1,2025,0,0,0,361090,112,2,42,46,,1,0,50.64447784423828,66.76747131347656,8.855854684952646e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,42,42,,1,0,50.64447784423828,66.76747131347656,8.366066322196275e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,41,47,,1,0,50.64447784423828,66.76747131347656,8.874173363437876e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,41,46,,1,0,50.64447784423828,66.76747131347656,5.8367928431835026e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,41,42,,1,0,50.64447784423828,66.76747131347656,7.170766912167892e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,32,41,,1,0,50.64447784423828,66.76747131347656,1.8816701413015835e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,32,30,,1,0,50.64447784423828,66.76747131347656,2.6890289518632926e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,31,41,,1,0,50.64447784423828,66.76747131347656,2.135841168637853e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,31,30,,1,0,50.64447784423828,66.76747131347656,2.2252621420193464e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,21,20,,1,0,50.64447784423828,66.76747131347656,1.66450427059317e-5
moves_anywhere,1,2025,0,0,0,361090,112,2,11,10,,1,0,50.64447784423828,66.76747131347656,1.373395264181454e-7
moves_anywhere,1,2025,0,0,0,361090,110,91,62,49,,2,0,50.64447784423828,66.76747131347656,1.746982825068244e-8
moves_anywhere,1,2025,0,0,0,361090,110,91,62,47,,2,0,50.64447784423828,66.76747131347656,1.1878684702537612e-8
moves_anywhere,1,2025,0,0,0,361090,110,91,62,46,,2,0,50.64447784423828,66.76747131347656,1.2565485540960708e-8
moves_anywhere,1,2025,0,0,0,361090,110,90,62,49,,2,0,50.64447784423828,66.76747131347656,1.0773267433705769e-7
moves_anywhere,1,2025,0,0,0,361090,110,90,62,47,,2,0,50.64447784423828,66.76747131347656,2.9509632515356543e-9
moves_anywhere,1,2025,0,0,0,361090,110,90,62,46,,2,0,50.64447784423828,66.76747131347656,1.1963674495518717e-9
moves_anywhere,1,2025,0,0,0,361090,110,17,62,49,,2,0,50.64447784423828,66.76747131347656,2.8213175795599454e-8
moves_anywhere,1,2025,0,0,0,361090,110,17,62,47,,2,0,50.64447784423828,66.76747131347656,9.148589108498584e-10
moves_anywhere,1,2025,0,0,0,361090,110,17,62,46,,2,0,50.64447784423828,66.76747131347656,8.913781379682462e-10
moves_anywhere,1,2025,0,0,0,361090,110,16,32,30,,5,0,50.64447784423828,66.76747131347656,3.46146123320068e-7
moves_anywhere,1,2025,0,0,0,361090,110,16,31,30,,5,0,50.64447784423828,66.76747131347656,2.886802121793153e-7
moves_anywhere,1,2025,0,0,0,361090,110,16,21,20,,5,0,50.64447784423828,66.76747131347656,2.0394168132042978e-7
moves_anywhere,1,2025,0,0,0,361090,110,16,61,47,,3,0,50.64447784423828,66.76747131347656,9.029276881733495e-9
