sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction,FIP
62,2023,2,1,0,36085
62,2024,2,1,0,36085
62,2025,2,1,0,36085
62,2026,2,1,0,36085
62,2027,2,1,0,36085
62,2028,2,1,0,36085
62,2029,2,1,0,36085
62,2030,2,1,0,36085
62,2031,2,1,0,36085
62,2032,2,1,0,36085
62,2033,2,1,0,36085
62,2034,2,1,0,36085
62,2035,2,1,0,36085
62,2036,2,1,0,36085
62,2037,2,1,0,36085
62,2038,2,1,0,36085
62,2039,2,1,0,36085
62,2040,2,1,0,36085
62,2041,2,1,0,36085
62,2042,2,1,0,36085
62,2043,2,1,0,36085
62,2044,2,1,0,36085
62,2045,2,1,0,36085
62,2046,2,1,0,36085
62,2047,2,1,0,36085
62,2048,2,1,0,36085
62,2049,2,1,0,36085
62,2050,2,1,0,36085
62,2051,2,1,0,36085
62,2052,2,1,0,36085
62,2053,2,1,0,36085
62,2054,2,1,0,36085
62,2055,2,1,0,36085
62,2056,2,1,0,36085
62,2057,2,1,0,36085
62,2058,2,1,0,36085
62,2059,2,1,0,36085
62,2060,2,1,0,36085
